TableName,ColumnName,PandasDataType
UAU Pedido de Compra,EmpObr,string
UAU Pedido de Compra,EmpCot,string
UAU Performace Suprimentos,Empresa,Int64
UAU Performace Suprimentos,DescEmpresa,string
UAU Performace Suprimentos,Cotacao,Int64
UAU Performace Suprimentos,Insumo,string
UAU Performace Suprimentos,DescInsumo,string
UAU Performace Suprimentos,Unidade,string
UAU Performace Suprimentos,Qtde,Float64
UAU Performace Suprimentos,PrecoUnit,Float64
UAU Performace Suprimentos,TotalItem,Float64
UAU Performace Suprimentos,ValorFechado,Float64
UAU Performace Suprimentos,numero_sml,Int64
UAU Performace Suprimentos,ValorMelhor,Float64
UAU Performace Suprimentos,DataCotacao,datetime64[ns]
UAU Performace Suprimentos,Marca,string
UAU Performace Suprimentos,CodForn,Int64
UAU Performace Suprimentos,DescForn,string
UAU Performace Suprimentos,ValorDesconto,Float64
UAU Performace Suprimentos,DescontoPorc,Float64
UAU Performace Suprimentos,EmpCot,string
UAU Performace Suprimentos,TipoData,Int64
UAU Performace Suprimentos (macro),Empresa,Int64
UAU Performace Suprimentos (macro),DescEmpresa,string
UAU Performace Suprimentos (macro),Cotacao,Int64
UAU Performace Suprimentos (macro),ValorFechado,Float64
UAU Performace Suprimentos (macro),numero_sml,Int64
UAU Performace Suprimentos (macro),ValorMelhor,Float64
UAU Performace Suprimentos (macro),DataCotacao,datetime64[ns]
UAU Performace Suprimentos (macro),CodForn,Int64
UAU Performace Suprimentos (macro),DescForn,string
UAU Performace Suprimentos (macro),ValorDesconto,Float64
UAU Performace Suprimentos (macro),DescontoPorc,Float64
UAU Performace Suprimentos (macro),EmpCot,string
UAU Performace Suprimentos (macro),TipoData,Int64
UAU Performace Suprimentos (macro),EmpCot - Fornecedor,string
UAU Req-bdOrdem Compra (2),total,Float64
UAU Req-bdOrdem Compra (2),empresa_ocp,Int64
UAU Req-bdOrdem Compra (2),codforn_ocp,Int64
UAU Req-bdOrdem Compra (2),anexos_ocp,Int64
UAU Req-bdOrdem Compra (2),usuario_ocp,string
UAU Req-bdOrdem Compra (2),numerooc_ocp,Int64
UAU Req-bdOrdem Compra (2),EmpObr,string
UAU Req-bdOrdem Compra (2),datager_ocp,datetime64[ns]
UAU Req-bdOrdem Compra (2),obra_ocp,string
UAU Req-bdOrdem Compra (2),tipo_ocp,Int64
UAU Req-bdOrdem Compra (2),emppaga_ocp,Int64
UAU Req-bdOrdem Compra (2),empfatura_ocp,Int64
UAU Req-bdOrdem Compra (2),numcot_ocp,Int64
UAU Req-bdOrdem Compra (2),desc_emp,string
UAU Req-bdOrdem Compra (2),origem_ocp,Int64
UAU Req-bdOrdem Compra (2),transfcusto_ocp,Int64
UAU Req-bdOrdem Compra (2),PessoasNome_pes,string
UAU Req-bdOrdem Compra (2),Pessoas1EmpPaga,string
UAU Req-bdOrdem Compra (2),Pessoas2EmpFatura,string
UAU Req-bdOrdem Compra (2),casadecqtde_ocp,Int64
UAU Req-bdOrdem Compra (2),casadecpreco_ocp,Int64
UAU Req-bdOrdem Compra (2),contrato_ocp,Int64
UAU Req-bdOrdem Compra (2),Excluida_Ocp,Int64
UAU Req-bdOrdem Compra (2),Desconto,Float64
UAU Req-bdOrdem Compra (2),TotalLiquido,Float64
UAU Req-bdOrdem Compra (2),OcpAcordoCorp,Int64
UAU Req-bdOrdem Compra (2),numac_ocp,Int64
UAU Req-bdOrdem Compra (2),statusenvio_ocp,Int64
UAU Req-bdOrdem Compra (2),Emp-Cot,string
UAU Req-bdOrdem Compra (2),EmprObr-OC,string
UAU Req-bdOrdem Compra (2),EmpOC,string
UAU Requisição de Compra,Empresa_ReqComp,Int64
UAU Requisição de Compra,Obra_ReqComp,string
UAU Requisição de Compra,NumPed_ReqComp,Int64
UAU Requisição de Compra,Num_ReqComp,Int64
UAU Requisição de Compra,CodForn_ReqComp,Int64
UAU Requisição de Compra,Estagio_ReqComp,Int64
UAU Requisição de Compra,NumOC_ReqComp,Int64
UAU Requisição de Compra,NumAc_ReqComp,Int64
UAU Requisição de Compra,NumPedFrete_ReqComp,Int64
UAU Requisição de Compra,Num_ac,Int64
UAU Requisição de Compra,CodForn_ac,Int64
UAU Requisição de Compra,DataInicio_ac,datetime64[ns]
UAU Requisição de Compra,DataTermino_ac,datetime64[ns]
UAU Requisição de Compra,UFEntrega_ac,string
UAU Requisição de Compra,ValorMinPedCIF_ac,Float64
UAU Requisição de Compra,DiasPagamento_ac,Int64
UAU Requisição de Compra,RegraDiasPgto_ac,Int64
UAU Requisição de Compra,Contato_ac,string
UAU Requisição de Compra,Email_ac,string
UAU Requisição de Compra,AtInat_ac,Int64
UAU Requisição de Compra,UsrCad_ac,string
UAU Requisição de Compra,DataCad_ac,datetime64[ns]
UAU Requisição de Compra,Confirmado_ac,Int64
UAU Requisição de Compra,CodServFrete_ac,string
UAU Requisição de Compra,Anexos_ac,Int64
UAU Requisição de Compra,ControlaEst_ac,Int64
UAU Requisição de Compra,AcompEntrega_ac,Int64
UAU Requisição de Compra,ValorMinPedFOB_ac,Float64
UAU Requisição de Compra,Objeto_ac,string
UAU Requisição de Compra,EmpObr,string
UAU Requisição de Compra,EmpObrOC,string
UAU Requisição de Compra,Confirmada_ReqComp,Int64
UAU Requisição de Compra (OC),Empresa_ReqComp,Int64
UAU Requisição de Compra (OC),Obra_ReqComp,string
UAU Requisição de Compra (OC),NumPed_ReqComp,Int64
UAU Requisição de Compra (OC),Num_ReqComp,Int64
UAU Requisição de Compra (OC),CodForn_ReqComp,Int64
UAU Requisição de Compra (OC),Estagio_ReqComp,Int64
UAU Requisição de Compra (OC),NumOC_ReqComp,Int64
UAU Requisição de Compra (OC),NumAc_ReqComp,Int64
UAU Requisição de Compra (OC),NumPedFrete_ReqComp,Int64
UAU Requisição de Compra (OC),Num_ac,Int64
UAU Requisição de Compra (OC),CodForn_ac,Int64
UAU Requisição de Compra (OC),DataInicio_ac,datetime64[ns]
UAU Requisição de Compra (OC),DataTermino_ac,datetime64[ns]
UAU Requisição de Compra (OC),UFEntrega_ac,string
UAU Requisição de Compra (OC),ValorMinPedCIF_ac,Float64
UAU Requisição de Compra (OC),DiasPagamento_ac,Int64
UAU Requisição de Compra (OC),RegraDiasPgto_ac,Int64
UAU Requisição de Compra (OC),Contato_ac,string
UAU Requisição de Compra (OC),Email_ac,string
UAU Requisição de Compra (OC),AtInat_ac,Int64
UAU Requisição de Compra (OC),UsrCad_ac,string
UAU Requisição de Compra (OC),DataCad_ac,datetime64[ns]
UAU Requisição de Compra (OC),Confirmado_ac,Int64
UAU Requisição de Compra (OC),CodServFrete_ac,string
UAU Requisição de Compra (OC),Anexos_ac,Int64
UAU Requisição de Compra (OC),ControlaEst_ac,Int64
UAU Requisição de Compra (OC),AcompEntrega_ac,Int64
UAU Requisição de Compra (OC),ValorMinPedFOB_ac,Float64
UAU Requisição de Compra (OC),Objeto_ac,string
UAU Requisição de Compra (OC),EmpObr,string
UAU Requisição de Compra (OC),EmpObrOC,string
UAU Requisição de Compra (OC),total,Float64
UAU Requisição de Compra (OC),codforn_ocp,Int64
UAU Requisição de Compra (OC),usuario_ocp,string
UAU Requisição de Compra (OC),datager_ocp,datetime64[ns]
UAU Requisição de Compra (OC),tipo_ocp,Int64
UAU Requisição de Compra (OC),PessoasNome_pes,string
UAU Requisição de Compra (OC),Desconto,Float64
UAU Requisição de Compra (OC),TotalLiquido,Float64
UAU Requisição de Compra (OC),OcpAcordoCorp,Int64
UAU Requisição de Compra (OC),Confirmada_ReqComp,Int64
UAU Resumo Orçamento,Empresa_pla,Int64
UAU Resumo Orçamento,Desc_Emp,string
UAU Resumo Orçamento,Anexos_pla,Int64
UAU Resumo Orçamento,Obra_pla,string
UAU Resumo Orçamento,Descr_Obr,string
UAU Resumo Orçamento,Serv_pla,string
UAU Resumo Orçamento,Descr_pla,string
UAU Resumo Orçamento,DescrDetalhe_pla,string
UAU Resumo Orçamento,Unid_pla,string
UAU Resumo Orçamento,Custo_pla,string
UAU Resumo Orçamento,qdade_pla,Float64
UAU Resumo Orçamento,Dini_pla,datetime64[ns]
UAU Resumo Orçamento,Dfim_pla,datetime64[ns]
UAU Resumo Orçamento,NumOrca_pla,Int64
UAU Resumo Orçamento,CodCateg_Pla,string
UAU Resumo Orçamento,Bdi_pla,Float64
UAU Resumo Orçamento,CustoPorcent_pla,Float64
UAU Resumo Orçamento,CustoUnitMao_pla,Float64
UAU Resumo Orçamento,CustoUnitMat_pla,Float64
UAU Resumo Orçamento,CustoUnit_pla,Float64
UAU Resumo Orçamento,CustoTot_pla,Float64
UAU Resumo Orçamento,CustoUnitEquip_pla,Float64
UAU Resumo Orçamento,CustoUnitServ_pla,Float64
UAU Resumo Orçamento,ProdEq_pla,Float64
UAU Resumo Orçamento,CustoUnitTrans_pla,Float64
UAU Resumo Orçamento,CivilPes_pla,Int64
UAU Resumo Orçamento,Item_pla,string
UAU Resumo Orçamento,CustoTotMao,Float64
UAU Resumo Orçamento,CustoTotEquip,Float64
UAU Resumo Orçamento,CustoTotMat,Float64
UAU Resumo Orçamento,CustoTotServ,Float64
UAU Resumo Orçamento,CustoTotTrans,Float64
UAU Resumo Orçamento,Orçamento,Int64
UAU Resumo Orçamento,Descrição Orçamento,string
UAU Resumo Orçamento,EmpObr,string
UAU Resumo Orçamento,EmpObrOrc,string
UAU Resumo Orçamento,CodOrc-DescOrc,string
UAU Resumo Orçamento,Subtotal,decimal.Decimal
UAU Seg GrupProg,Grp_gp,string
UAU Seg GrupProg,Prog_gp,string
UAU Seg GrupProg,Atrib_gp,Int64
UAU Seg GrupProg,UsrCad_gp,string
UAU Seg GrupProg,DataCad_gp,datetime64[ns]
UAU Seg Programas,Cod_prg,string
UAU Seg Programas,Tit_prg,string
UAU Seg Programas,Seq_prg,string
UAU Seg Programas,Status_prg,Int64
UAU Seg Programas,Anexos_prg,Int64
UAU Seg Programas,Obs_prg,string
UAU Seg Programas,AtInat_prg,Int64
UAU Seg UserProg,Grp_gp,string
UAU Seg UserProg,Prog_gp,string
UAU Seg UserProg,Atrib_gp,Int64
UAU Seg UserProg,UsrCad_gp,string
UAU Seg UserProg,DataCad_gp,datetime64[ns]
UAU Seg UserProg,Login_usr,string
UAU Seg UserProg,Nome_usr,string
UAU Seg UserProg,Status_usr,Int64
UAU Seg UserProg,Grupo_usr,string
UAU Seg UserProg,CodCompradorNet_usr,string
UAU Seg UserProg,CodTelefoneNet_usr,string
UAU Seg UserProg,CodLoginExpNet_usr,string
UAU Seg UserProg,Anexos_usr,Int64
UAU Seg UserProg,Email_usr,string
UAU Seg UserProg,CodPes_usr,Int64
UAU Seg UserProg,RepresentaGrupo_usr,Int64
UAU Seg UserProg,LoginSiteuau_usr,string
UAU Seg UserProg,DataCad_usr,datetime64[ns]
UAU Seg UserProg,DataAlt_usr,datetime64[ns]
UAU Seg UserProg,UsrCad_Usr,string
UAU Seg UserProg,UsrAlt_Usr,string
UAU Seg UserProg,UsarSeguranca_Usr,bool
UAU Seg UserProg,RepresentaDepartamento_usr,bool
UAU Seg UserProg,DataloginUau_usr,datetime64[ns]
UAU Seg UserProg,UsuarioAD_usr,string
UAU Seg Usuários,Login_usr,string
UAU Seg Usuários,Nome_usr,string
UAU Seg Usuários,Status_usr,Int64
UAU Seg Usuários,Grupo_usr,string
UAU Seg Usuários,CodCompradorNet_usr,string
UAU Seg Usuários,CodTelefoneNet_usr,string
UAU Seg Usuários,CodLoginExpNet_usr,string
UAU Seg Usuários,Anexos_usr,Int64
UAU Seg Usuários,Email_usr,string
UAU Seg Usuários,CodPes_usr,Int64
UAU Seg Usuários,RepresentaGrupo_usr,Int64
UAU Seg Usuários,LoginSiteuau_usr,string
UAU Seg Usuários,DataCad_usr,datetime64[ns]
UAU Seg Usuários,DataAlt_usr,datetime64[ns]
UAU Seg Usuários,UsrCad_Usr,string
UAU Seg Usuários,UsrAlt_Usr,string
UAU Seg Usuários,UsarSeguranca_Usr,bool
UAU Seg Usuários,RepresentaDepartamento_usr,bool
UAU Seg Usuários,DataloginUau_usr,datetime64[ns]
UAU Seg Usuários,UsuarioAD_usr,string
UAU Simulação,numero_sml,Int64
UAU Simulação,Empresa,Int64
UAU Simulação,DescEmpresa,string
UAU Simulação,Cotacao,Int64
UAU Simulação,Insumo,string
UAU Simulação,DescInsumo,string
UAU Simulação,Unidade,string
UAU Simulação,Qtde,Float64
UAU Simulação,PrecoUnit,Float64
UAU Simulação,TotalItem,Float64
UAU Simulação,ValorFechado,Float64
UAU Simulação,ValorMelhor,Float64
UAU Simulação,DataCotacao,datetime64[ns]
UAU Simulação,Marca,string
UAU Simulação,CodForn,Int64
UAU Simulação,DescForn,string
UAU Simulação,ValorDesconto,Float64
UAU Simulação,DescontoPorc,Float64
UAU Simulação,EmpCot,string
UAU Simulação,TipoData,Int64
UAU VwDesembolso,Empresa_Des,Int64
UAU VwDesembolso,DescEmp_Des,string
UAU VwDesembolso,Obra_Des,string
UAU VwDesembolso,DescObra_Des,string
UAU VwDesembolso,NumProc_Des,Int64
UAU VwDesembolso,NumParc_Des,Int64
UAU VwDesembolso,ItemProc_Des,string
UAU VwDesembolso,DescItemProc_Des,string
UAU VwDesembolso,DtPgto_Des,datetime64[ns]
UAU VwDesembolso,TotalBruto_Des,Float64
UAU VwDesembolso,Acrescimo_Des,Float64
UAU VwDesembolso,Desconto_Des,Float64
UAU VwDesembolso,TotalLiq_Des,Float64
UAU VwDesembolso,Porc_Des,Float64
UAU VwDesembolso,ContratoPl_Des,Int64
UAU VwDesembolso,DescContPl_Des,string
UAU VwDesembolso,ProdutoPl_Des,Int64
UAU VwDesembolso,DescProdPl_Des,string
UAU VwDesembolso,ItemPl_Des,string
UAU VwDesembolso,CompPl_Des,string
UAU VwDesembolso,DescCompPl_Des,string
UAU VwDesembolso,PlMes_Des,datetime64[ns]
UAU VwDesembolso,InsumoPl_Des,string
UAU VwDesembolso,DescInsPl_Des,string
UAU VwDesembolso,DtGeracao_Des,datetime64[ns]
UAU VwDesembolso,IntExt_Des,string
UAU VwDesembolso,CodForn_Des,Int64
UAU VwDesembolso,DescForn_Des,string
UAU VwDesembolso,TipoProc_Des,Int64
UAU VwDesembolso,NumCot_Des,Int64
UAU VwDesembolso,DescCotacao_Des,string
UAU VwDesembolso,ContratoServ_Des,Int64
UAU VwDesembolso,NumOc_Des,Int64
UAU VwDesembolso,CodMedicao_Des,Int64
UAU VwDesembolso,QtdeItem_Des,Float64
UAU VwDesembolso,ValorUnitItem_Des,Float64
UAU VwDesembolso,VlDocFisc_Des,Float64
UAU VwDesembolso,Cap_Des,string
UAU VwDesembolso,DescCap_Des,string
UAU VwDesembolso,NominalProc_Des,string
UAU VwDesembolso,NumCheque_Des,string
UAU VwDesembolso,Anexos_Des,Int64
UAU VwDesembolso,StatusParc_Des,Int64
UAU VwDesembolso,CatIns_Des,string
UAU VwDesembolso,DescCatIns_Des,string
UAU VwDesembolso,G1G2_Des,Int64
UAU VwDesembolso,TipoIns_Des,Int64
UAU VwDesembolso,CatComp_Des,string
UAU VwDesembolso,DescCatComp_Des,string
UAU VwDesembolso,UnidItemProc_Des,string
UAU VwDesembolso,Banco_Des,Int64
UAU VwDesembolso,ContaCorr_Des,string
UAU VwDesembolso,DescContaCorr_Des,string
UAU VwDesembolso,DocFiscal_Des,string
UAU VwDesembolso,HistContab_Des,string
UAU VwDesembolso,HistContabPago_Des,string
UAU VwDesembolso,ObsPag_Des,string
UAU VwDesembolso,NumSTPis_Des,Int64
UAU VwDesembolso,PorcPis_Des,Float64
UAU VwDesembolso,NumSTCofins_Des,Int64
UAU VwDesembolso,PorcCofins_Des,Float64
UAU VwDesembolso,TipoImposto_ProcPar,Int64
UAU VwDesembolso,Aliquota_ProcPar,Float64
UAU VwDesembolso,ReterImposto_ProcPar,bool
UAU VwDesembolso,EmpObr,string
UAU VwDesembolsoPrj,Empresa_Prj,Int64
UAU VwDesembolsoPrj,DescEmp_Prj,string
UAU VwDesembolsoPrj,Obra_Prj,string
UAU VwDesembolsoPrj,DescObra_Prj,string
UAU VwDesembolsoPrj,ContratoPl_Prj,Int64
UAU VwDesembolsoPrj,DescContPl_Prj,string
UAU VwDesembolsoPrj,ProdutoPl_Prj,Int64
UAU VwDesembolsoPrj,DescProdPl_Prj,string
UAU VwDesembolsoPrj,ItemPl_Prj,string
UAU VwDesembolsoPrj,CompPl_Prj,string
UAU VwDesembolsoPrj,DescCompPl_Prj,string
UAU VwDesembolsoPrj,InsumoPl_Prj,string
UAU VwDesembolsoPrj,UnidInsPL_Prj,string
UAU VwDesembolsoPrj,DescInsPl_Prj,string
UAU VwDesembolsoPrj,PlMes_Prj,datetime64[ns]
UAU VwDesembolsoPrj,Total_Prj,Float64
UAU VwDesembolsoPrj,DtPgto_Prj,datetime64[ns]
UAU VwDesembolsoPrj,IntExt_Prj,string
UAU VwDesembolsoPrj,CatIns_Prj,string
UAU VwDesembolsoPrj,DescCatIns_Prj,string
UAU VwDesembolsoPrj,TipoIns_Prj,Int64
UAU VwDesembolsoPrj,G1G2_Prj,Int64
UAU VwDesembolsoPrj,EncargoIns_Prj,Int64
UAU VwDesembolsoPrj,PgtoEncIns_prj,Int64
UAU VwDesembolsoPrj,CodForn_Prj,Int64
UAU VwDesembolsoPrj,DescForn_Prj,string
UAU VwDesembolsoPrj,EmpObr,string
dCalendário,DATA,datetime64[ns]
dCalendário,ANO,Int64
dCalendário,MES,Int64
dCalendário,DT REFERENCIA,datetime64[ns]
dCalendário,TRIMESTRE,Int64
dCalendário,SEMANA DO ANO,Int64
dCalendário,SEMANA DO MES,Int64
dCalendário,DIA DO MES,Int64
dCalendário,DIA DA SEMANA,Int64
dCalendário,DIA DO ANO,Int64
dCalendário,NOME DO DIA,string
dCalendário,NOME MES,string
dCalendário,WEEK OF YEAR,string
dCalendário,NOME TRIMESTRE,string
dCalendário,NOME MES ABREV,string
dCalendário,NOME MES/ANO ABREV,string
dCalendário,MES/ANO,string
dCalendário,NOME DO DIA ABREV,string
dCalendário,SEMESTRE,Float64
dCalendário,DIA ÚTIL,Float64
dCalendário,NOME SEMESTRE,string
dCalendário,NAME QUARTER,string
dCalendário,MONTH NAME,string
dCalendário,MONTH NAME ABREV,string
dCalendário,ANO (YY),string
dCalendário,MONTH/YEAR,string
dCalendário,HOJE,Int64
dCalendário,MES ATUAL,Int64
dCalendário,SEMANA ATUAL,Int64
dCalendário,DIA D,Int64
dCalendário,DIA D-1,Int64
dCalendário,DT ATUALIZAÇÃO,datetime64[ns]
dCalendário,TRIMESTRE / ANO,string
